component,category,subcategory,baseline_date,Spring_flag,Winter_flag,projected_fiscal_year,projected_year_number,value
outlay,Total,Total,1988-03-01,TRUE,FALSE,1988,1,1059.306
outlay,Total,Total,1988-03-01,TRUE,FALSE,1989,2,1131.307
outlay,Total,Total,1988-03-01,TRUE,FALSE,1990,3,1206.018
outlay,Total,Total,1988-03-01,TRUE,FALSE,1991,4,1270.865
outlay,Total,Total,1988-03-01,TRUE,FALSE,1992,5,1334.543
outlay,Total,Total,1988-03-01,TRUE,FALSE,1993,6,1399.875
outlay,Total,Total,1989-02-01,TRUE,FALSE,1989,1,1141.818
outlay,Total,Total,1989-02-01,TRUE,FALSE,1990,2,1214.883
outlay,Total,Total,1989-02-01,TRUE,FALSE,1991,3,1286.593
outlay,Total,Total,1989-02-01,TRUE,FALSE,1992,4,1348.214
outlay,Total,Total,1989-02-01,TRUE,FALSE,1993,5,1415.657
outlay,Total,Total,1989-02-01,TRUE,FALSE,1994,6,1488.675
outlay,Total,Total,1990-03-01,TRUE,FALSE,1990,1,1225.871
outlay,Total,Total,1990-03-01,TRUE,FALSE,1991,2,1298.482
outlay,Total,Total,1990-03-01,TRUE,FALSE,1992,3,1328.163
outlay,Total,Total,1990-03-01,TRUE,FALSE,1993,4,1408.825
outlay,Total,Total,1990-03-01,TRUE,FALSE,1994,5,1476.005
outlay,Total,Total,1990-03-01,TRUE,FALSE,1995,6,1548.09
outlay,Total,Total,1991-03-01,TRUE,FALSE,1991,1,1401.585
outlay,Total,Total,1991-03-01,TRUE,FALSE,1992,2,1463.369
outlay,Total,Total,1991-03-01,TRUE,FALSE,1993,3,1471.783
outlay,Total,Total,1991-03-01,TRUE,FALSE,1994,4,1500.662
outlay,Total,Total,1991-03-01,TRUE,FALSE,1995,5,1484.173
outlay,Total,Total,1991-03-01,TRUE,FALSE,1996,6,1561.159
outlay,Total,Total,1992-01-01,FALSE,FALSE,1992,1,1454.28
outlay,Total,Total,1992-01-01,FALSE,FALSE,1993,2,1505.208
outlay,Total,Total,1992-01-01,FALSE,FALSE,1994,3,1523.096
outlay,Total,Total,1992-01-01,FALSE,FALSE,1995,4,1535.693
outlay,Total,Total,1992-01-01,FALSE,FALSE,1996,5,1593.398
outlay,Total,Total,1992-01-01,FALSE,FALSE,1997,6,1717.745
outlay,Mandatory,Total Mandatory,1992-01-01,FALSE,FALSE,1992,1,711.612
outlay,Mandatory,Total Mandatory,1992-01-01,FALSE,FALSE,1993,2,754.028
outlay,Mandatory,Total Mandatory,1992-01-01,FALSE,FALSE,1994,3,760.898
outlay,Mandatory,Total Mandatory,1992-01-01,FALSE,FALSE,1995,4,758.484
outlay,Mandatory,Total Mandatory,1992-01-01,FALSE,FALSE,1996,5,782.847
outlay,Mandatory,Total Mandatory,1992-01-01,FALSE,FALSE,1997,6,870.938
outlay,Mandatory,Social Security,1992-01-01,FALSE,FALSE,1992,1,284.558
outlay,Mandatory,Social Security,1992-01-01,FALSE,FALSE,1993,2,300.629
outlay,Mandatory,Social Security,1992-01-01,FALSE,FALSE,1994,3,317.708
outlay,Mandatory,Social Security,1992-01-01,FALSE,FALSE,1995,4,335.551
outlay,Mandatory,Social Security,1992-01-01,FALSE,FALSE,1996,5,354.425
outlay,Mandatory,Social Security,1992-01-01,FALSE,FALSE,1997,6,374.339
outlay,Mandatory,Medicare,1992-01-01,FALSE,FALSE,1992,1,128.261
outlay,Mandatory,Medicare,1992-01-01,FALSE,FALSE,1993,2,142.147
outlay,Mandatory,Medicare,1992-01-01,FALSE,FALSE,1994,3,157.921
outlay,Mandatory,Medicare,1992-01-01,FALSE,FALSE,1995,4,175.62
outlay,Mandatory,Medicare,1992-01-01,FALSE,FALSE,1996,5,195.503
outlay,Mandatory,Medicare,1992-01-01,FALSE,FALSE,1997,6,217.516
outlay,Mandatory,Medicaid,1992-01-01,FALSE,FALSE,1992,1,68.254
outlay,Mandatory,Medicaid,1992-01-01,FALSE,FALSE,1993,2,79.621
outlay,Mandatory,Medicaid,1992-01-01,FALSE,FALSE,1994,3,89.152
outlay,Mandatory,Medicaid,1992-01-01,FALSE,FALSE,1995,4,100.219
outlay,Mandatory,Medicaid,1992-01-01,FALSE,FALSE,1996,5,112.483
outlay,Mandatory,Medicaid,1992-01-01,FALSE,FALSE,1997,6,126.082
outlay,Mandatory,Other Mandatory,1992-01-01,FALSE,FALSE,1992,1,230.539
outlay,Mandatory,Other Mandatory,1992-01-01,FALSE,FALSE,1993,2,231.631
outlay,Mandatory,Other Mandatory,1992-01-01,FALSE,FALSE,1994,3,196.117
outlay,Mandatory,Other Mandatory,1992-01-01,FALSE,FALSE,1995,4,147.094
outlay,Mandatory,Other Mandatory,1992-01-01,FALSE,FALSE,1996,5,120.436
outlay,Mandatory,Other Mandatory,1992-01-01,FALSE,FALSE,1997,6,153.001
outlay,Discretionary,Total Discretionary,1992-01-01,FALSE,FALSE,1992,1,542.029
outlay,Discretionary,Total Discretionary,1992-01-01,FALSE,FALSE,1993,2,538.463
outlay,Discretionary,Total Discretionary,1992-01-01,FALSE,FALSE,1994,3,531.436
outlay,Discretionary,Total Discretionary,1992-01-01,FALSE,FALSE,1995,4,532.168
outlay,Discretionary,Total Discretionary,1992-01-01,FALSE,FALSE,1996,5,550.262
outlay,Discretionary,Total Discretionary,1992-01-01,FALSE,FALSE,1997,6,568.971
outlay,Net Interest,Net Interest,1992-01-01,FALSE,FALSE,1992,1,200.645
outlay,Net Interest,Net Interest,1992-01-01,FALSE,FALSE,1993,2,212.718
outlay,Net Interest,Net Interest,1992-01-01,FALSE,FALSE,1994,3,230.766
outlay,Net Interest,Net Interest,1992-01-01,FALSE,FALSE,1995,4,245.047
outlay,Net Interest,Net Interest,1992-01-01,FALSE,FALSE,1996,5,260.289
outlay,Net Interest,Net Interest,1992-01-01,FALSE,FALSE,1997,6,277.836
outlay,Total,Total,1992-03-01,TRUE,FALSE,1992,1,1455.399
outlay,Total,Total,1992-03-01,TRUE,FALSE,1993,2,1509.605
outlay,Total,Total,1992-03-01,TRUE,FALSE,1994,3,1528.804
outlay,Total,Total,1992-03-01,TRUE,FALSE,1995,4,1542.811
outlay,Total,Total,1992-03-01,TRUE,FALSE,1996,5,1601.976
outlay,Total,Total,1992-03-01,TRUE,FALSE,1997,6,1726.362
outlay,Mandatory,Total Mandatory,1992-03-01,TRUE,FALSE,1992,1,706.214
outlay,Mandatory,Total Mandatory,1992-03-01,TRUE,FALSE,1993,2,752.709
outlay,Mandatory,Total Mandatory,1992-03-01,TRUE,FALSE,1994,3,760.519
outlay,Mandatory,Total Mandatory,1992-03-01,TRUE,FALSE,1995,4,758.598
outlay,Mandatory,Total Mandatory,1992-03-01,TRUE,FALSE,1996,5,784.013
outlay,Mandatory,Total Mandatory,1992-03-01,TRUE,FALSE,1997,6,871.319
outlay,Mandatory,Social Security,1992-03-01,TRUE,FALSE,1992,1,284.504
outlay,Mandatory,Social Security,1992-03-01,TRUE,FALSE,1993,2,300.565
outlay,Mandatory,Social Security,1992-03-01,TRUE,FALSE,1994,3,317.674
outlay,Mandatory,Social Security,1992-03-01,TRUE,FALSE,1995,4,335.475
outlay,Mandatory,Social Security,1992-03-01,TRUE,FALSE,1996,5,354.337
outlay,Mandatory,Social Security,1992-03-01,TRUE,FALSE,1997,6,374.252
outlay,Mandatory,Medicare,1992-03-01,TRUE,FALSE,1992,1,118.008
outlay,Mandatory,Medicare,1992-03-01,TRUE,FALSE,1993,2,130.545
outlay,Mandatory,Medicare,1992-03-01,TRUE,FALSE,1994,3,144.72
outlay,Mandatory,Medicare,1992-03-01,TRUE,FALSE,1995,4,161.046
outlay,Mandatory,Medicare,1992-03-01,TRUE,FALSE,1996,5,180.56
outlay,Mandatory,Medicare,1992-03-01,TRUE,FALSE,1997,6,201.694
outlay,Mandatory,Medicaid,1992-03-01,TRUE,FALSE,1992,1,68.352
outlay,Mandatory,Medicaid,1992-03-01,TRUE,FALSE,1993,2,79.59
outlay,Mandatory,Medicaid,1992-03-01,TRUE,FALSE,1994,3,89.048
outlay,Mandatory,Medicaid,1992-03-01,TRUE,FALSE,1995,4,100.184
outlay,Mandatory,Medicaid,1992-03-01,TRUE,FALSE,1996,5,112.576
outlay,Mandatory,Medicaid,1992-03-01,TRUE,FALSE,1997,6,126.339
outlay,Mandatory,Other Mandatory,1992-03-01,TRUE,FALSE,1992,1,235.35
outlay,Mandatory,Other Mandatory,1992-03-01,TRUE,FALSE,1993,2,242.009
outlay,Mandatory,Other Mandatory,1992-03-01,TRUE,FALSE,1994,3,209.077
outlay,Mandatory,Other Mandatory,1992-03-01,TRUE,FALSE,1995,4,161.893
outlay,Mandatory,Other Mandatory,1992-03-01,TRUE,FALSE,1996,5,136.54
outlay,Mandatory,Other Mandatory,1992-03-01,TRUE,FALSE,1997,6,169.034
outlay,Discretionary,Total Discretionary,1992-03-01,TRUE,FALSE,1992,1,548.152
outlay,Discretionary,Total Discretionary,1992-03-01,TRUE,FALSE,1993,2,542.859
outlay,Discretionary,Total Discretionary,1992-03-01,TRUE,FALSE,1994,3,536.527
outlay,Discretionary,Total Discretionary,1992-03-01,TRUE,FALSE,1995,4,538.158
outlay,Discretionary,Total Discretionary,1992-03-01,TRUE,FALSE,1996,5,556.458
outlay,Discretionary,Total Discretionary,1992-03-01,TRUE,FALSE,1997,6,575.378
outlay,Net Interest,Net Interest,1992-03-01,TRUE,FALSE,1992,1,201.032
outlay,Net Interest,Net Interest,1992-03-01,TRUE,FALSE,1993,2,214.038
outlay,Net Interest,Net Interest,1992-03-01,TRUE,FALSE,1994,3,231.757
outlay,Net Interest,Net Interest,1992-03-01,TRUE,FALSE,1995,4,246.056
outlay,Net Interest,Net Interest,1992-03-01,TRUE,FALSE,1996,5,261.504
outlay,Net Interest,Net Interest,1992-03-01,TRUE,FALSE,1997,6,279.665
outlay,Total,Total,1992-08-01,FALSE,FALSE,1992,1,1402.498
outlay,Total,Total,1992-08-01,FALSE,FALSE,1993,2,1492.922
outlay,Total,Total,1992-08-01,FALSE,FALSE,1994,3,1510.641
outlay,Total,Total,1992-08-01,FALSE,FALSE,1995,4,1566.722
outlay,Total,Total,1992-08-01,FALSE,FALSE,1996,5,1644.318
outlay,Total,Total,1992-08-01,FALSE,FALSE,1997,6,1745.207
outlay,Mandatory,Total Mandatory,1992-08-01,FALSE,FALSE,1992,1,661.84
outlay,Mandatory,Total Mandatory,1992-08-01,FALSE,FALSE,1993,2,745.367
outlay,Mandatory,Total Mandatory,1992-08-01,FALSE,FALSE,1994,3,751.474
outlay,Mandatory,Total Mandatory,1992-08-01,FALSE,FALSE,1995,4,785.695
outlay,Mandatory,Total Mandatory,1992-08-01,FALSE,FALSE,1996,5,825.784
outlay,Mandatory,Total Mandatory,1992-08-01,FALSE,FALSE,1997,6,886.724
outlay,Mandatory,Social Security,1992-08-01,FALSE,FALSE,1992,1,284.96
outlay,Mandatory,Social Security,1992-08-01,FALSE,FALSE,1993,2,301.531
outlay,Mandatory,Social Security,1992-08-01,FALSE,FALSE,1994,3,318.455
outlay,Mandatory,Social Security,1992-08-01,FALSE,FALSE,1995,4,336.003
outlay,Mandatory,Social Security,1992-08-01,FALSE,FALSE,1996,5,354.366
outlay,Mandatory,Social Security,1992-08-01,FALSE,FALSE,1997,6,373.582
outlay,Mandatory,Medicare,1992-08-01,FALSE,FALSE,1992,1,118.896
outlay,Mandatory,Medicare,1992-08-01,FALSE,FALSE,1993,2,133.795
outlay,Mandatory,Medicare,1992-08-01,FALSE,FALSE,1994,3,147.767
outlay,Mandatory,Medicare,1992-08-01,FALSE,FALSE,1995,4,163.894
outlay,Mandatory,Medicare,1992-08-01,FALSE,FALSE,1996,5,183.16
outlay,Mandatory,Medicare,1992-08-01,FALSE,FALSE,1997,6,204.154
outlay,Mandatory,Medicaid,1992-08-01,FALSE,FALSE,1992,1,68.352
outlay,Mandatory,Medicaid,1992-08-01,FALSE,FALSE,1993,2,79.59
outlay,Mandatory,Medicaid,1992-08-01,FALSE,FALSE,1994,3,89.048
outlay,Mandatory,Medicaid,1992-08-01,FALSE,FALSE,1995,4,100.184
outlay,Mandatory,Medicaid,1992-08-01,FALSE,FALSE,1996,5,112.576
outlay,Mandatory,Medicaid,1992-08-01,FALSE,FALSE,1997,6,126.339
outlay,Mandatory,Other Mandatory,1992-08-01,FALSE,FALSE,1992,1,189.632
outlay,Mandatory,Other Mandatory,1992-08-01,FALSE,FALSE,1993,2,230.451
outlay,Mandatory,Other Mandatory,1992-08-01,FALSE,FALSE,1994,3,196.204
outlay,Mandatory,Other Mandatory,1992-08-01,FALSE,FALSE,1995,4,185.614
outlay,Mandatory,Other Mandatory,1992-08-01,FALSE,FALSE,1996,5,175.682
outlay,Mandatory,Other Mandatory,1992-08-01,FALSE,FALSE,1997,6,182.649
outlay,Discretionary,Total Discretionary,1992-08-01,FALSE,FALSE,1992,1,541.077
outlay,Discretionary,Total Discretionary,1992-08-01,FALSE,FALSE,1993,2,543.295
outlay,Discretionary,Total Discretionary,1992-08-01,FALSE,FALSE,1994,3,536.113
outlay,Discretionary,Total Discretionary,1992-08-01,FALSE,FALSE,1995,4,537.09
outlay,Discretionary,Total Discretionary,1992-08-01,FALSE,FALSE,1996,5,555.352
outlay,Discretionary,Total Discretionary,1992-08-01,FALSE,FALSE,1997,6,574.235
outlay,Net Interest,Net Interest,1992-08-01,FALSE,FALSE,1992,1,199.581
outlay,Net Interest,Net Interest,1992-08-01,FALSE,FALSE,1993,2,204.258
outlay,Net Interest,Net Interest,1992-08-01,FALSE,FALSE,1994,3,223.056
outlay,Net Interest,Net Interest,1992-08-01,FALSE,FALSE,1995,4,243.937
outlay,Net Interest,Net Interest,1992-08-01,FALSE,FALSE,1996,5,263.183
outlay,Net Interest,Net Interest,1992-08-01,FALSE,FALSE,1997,6,284.248
outlay,Total,Total,1993-01-01,FALSE,FALSE,1993,1,1452.908
outlay,Total,Total,1993-01-01,FALSE,FALSE,1994,2,1506.78
outlay,Total,Total,1993-01-01,FALSE,FALSE,1995,3,1574.526
outlay,Total,Total,1993-01-01,FALSE,FALSE,1996,4,1642.836
outlay,Total,Total,1993-01-01,FALSE,FALSE,1997,5,1732.952
outlay,Total,Total,1993-01-01,FALSE,FALSE,1998,6,1839.125
outlay,Mandatory,Total Mandatory,1993-01-01,FALSE,FALSE,1993,1,707.408
outlay,Mandatory,Total Mandatory,1993-01-01,FALSE,FALSE,1994,2,757.657
outlay,Mandatory,Total Mandatory,1993-01-01,FALSE,FALSE,1995,3,804.236
outlay,Mandatory,Total Mandatory,1993-01-01,FALSE,FALSE,1996,4,838.723
outlay,Mandatory,Total Mandatory,1993-01-01,FALSE,FALSE,1997,5,894.111
outlay,Mandatory,Total Mandatory,1993-01-01,FALSE,FALSE,1998,6,963.03
outlay,Mandatory,Social Security,1993-01-01,FALSE,FALSE,1993,1,302.167
outlay,Mandatory,Social Security,1993-01-01,FALSE,FALSE,1994,2,318.834
outlay,Mandatory,Social Security,1993-01-01,FALSE,FALSE,1995,3,335.012
outlay,Mandatory,Social Security,1993-01-01,FALSE,FALSE,1996,4,351.168
outlay,Mandatory,Social Security,1993-01-01,FALSE,FALSE,1997,5,367.964
outlay,Mandatory,Social Security,1993-01-01,FALSE,FALSE,1998,6,385.201
outlay,Mandatory,Medicare,1993-01-01,FALSE,FALSE,1993,1,131.28
outlay,Mandatory,Medicare,1993-01-01,FALSE,FALSE,1994,2,149.332
outlay,Mandatory,Medicare,1993-01-01,FALSE,FALSE,1995,3,168.557
outlay,Mandatory,Medicare,1993-01-01,FALSE,FALSE,1996,4,189.487
outlay,Mandatory,Medicare,1993-01-01,FALSE,FALSE,1997,5,211.889
outlay,Mandatory,Medicare,1993-01-01,FALSE,FALSE,1998,6,235.762
outlay,Mandatory,Medicaid,1993-01-01,FALSE,FALSE,1993,1,80.32
outlay,Mandatory,Medicaid,1993-01-01,FALSE,FALSE,1994,2,91.87
outlay,Mandatory,Medicaid,1993-01-01,FALSE,FALSE,1995,3,104.96
outlay,Mandatory,Medicaid,1993-01-01,FALSE,FALSE,1996,4,117.66
outlay,Mandatory,Medicaid,1993-01-01,FALSE,FALSE,1997,5,130.98
outlay,Mandatory,Medicaid,1993-01-01,FALSE,FALSE,1998,6,145.94
outlay,Mandatory,Other Mandatory,1993-01-01,FALSE,FALSE,1993,1,193.641
outlay,Mandatory,Other Mandatory,1993-01-01,FALSE,FALSE,1994,2,197.621
outlay,Mandatory,Other Mandatory,1993-01-01,FALSE,FALSE,1995,3,195.707
outlay,Mandatory,Other Mandatory,1993-01-01,FALSE,FALSE,1996,4,180.408
outlay,Mandatory,Other Mandatory,1993-01-01,FALSE,FALSE,1997,5,183.278
outlay,Mandatory,Other Mandatory,1993-01-01,FALSE,FALSE,1998,6,196.127
outlay,Discretionary,Total Discretionary,1993-01-01,FALSE,FALSE,1993,1,547.363
outlay,Discretionary,Total Discretionary,1993-01-01,FALSE,FALSE,1994,2,538.539
outlay,Discretionary,Total Discretionary,1993-01-01,FALSE,FALSE,1995,3,539.453
outlay,Discretionary,Total Discretionary,1993-01-01,FALSE,FALSE,1996,4,554.018
outlay,Discretionary,Total Discretionary,1993-01-01,FALSE,FALSE,1997,5,568.976
outlay,Discretionary,Total Discretionary,1993-01-01,FALSE,FALSE,1998,6,584.338
outlay,Net Interest,Net Interest,1993-01-01,FALSE,FALSE,1993,1,198.13
outlay,Net Interest,Net Interest,1993-01-01,FALSE,FALSE,1994,2,210.583
outlay,Net Interest,Net Interest,1993-01-01,FALSE,FALSE,1995,3,230.836
outlay,Net Interest,Net Interest,1993-01-01,FALSE,FALSE,1996,4,250.096
outlay,Net Interest,Net Interest,1993-01-01,FALSE,FALSE,1997,5,269.865
outlay,Net Interest,Net Interest,1993-01-01,FALSE,FALSE,1998,6,291.758
outlay,Total,Total,1993-03-01,TRUE,FALSE,1993,1,1443.462
outlay,Total,Total,1993-03-01,TRUE,FALSE,1994,2,1501.102
outlay,Total,Total,1993-03-01,TRUE,FALSE,1995,3,1574.126
outlay,Total,Total,1993-03-01,TRUE,FALSE,1996,4,1645.392
outlay,Total,Total,1993-03-01,TRUE,FALSE,1997,5,1734.346
outlay,Total,Total,1993-03-01,TRUE,FALSE,1998,6,1840.174
outlay,Mandatory,Total Mandatory,1993-03-01,TRUE,FALSE,1993,1,697.063
outlay,Mandatory,Total Mandatory,1993-03-01,TRUE,FALSE,1994,2,751.435
outlay,Mandatory,Total Mandatory,1993-03-01,TRUE,FALSE,1995,3,802.91
outlay,Mandatory,Total Mandatory,1993-03-01,TRUE,FALSE,1996,4,839.998
outlay,Mandatory,Total Mandatory,1993-03-01,TRUE,FALSE,1997,5,894.02
outlay,Mandatory,Total Mandatory,1993-03-01,TRUE,FALSE,1998,6,962.525
outlay,Mandatory,Social Security,1993-03-01,TRUE,FALSE,1993,1,302.167
outlay,Mandatory,Social Security,1993-03-01,TRUE,FALSE,1994,2,318.834
outlay,Mandatory,Social Security,1993-03-01,TRUE,FALSE,1995,3,335.012
outlay,Mandatory,Social Security,1993-03-01,TRUE,FALSE,1996,4,351.168
outlay,Mandatory,Social Security,1993-03-01,TRUE,FALSE,1997,5,367.964
outlay,Mandatory,Social Security,1993-03-01,TRUE,FALSE,1998,6,385.201
outlay,Mandatory,Medicare,1993-03-01,TRUE,FALSE,1993,1,131.28
outlay,Mandatory,Medicare,1993-03-01,TRUE,FALSE,1994,2,149.332
outlay,Mandatory,Medicare,1993-03-01,TRUE,FALSE,1995,3,168.557
outlay,Mandatory,Medicare,1993-03-01,TRUE,FALSE,1996,4,189.428
outlay,Mandatory,Medicare,1993-03-01,TRUE,FALSE,1997,5,211.772
outlay,Mandatory,Medicare,1993-03-01,TRUE,FALSE,1998,6,235.629
outlay,Mandatory,Medicaid,1993-03-01,TRUE,FALSE,1993,1,80.32
outlay,Mandatory,Medicaid,1993-03-01,TRUE,FALSE,1994,2,91.87
outlay,Mandatory,Medicaid,1993-03-01,TRUE,FALSE,1995,3,104.96
outlay,Mandatory,Medicaid,1993-03-01,TRUE,FALSE,1996,4,117.66
outlay,Mandatory,Medicaid,1993-03-01,TRUE,FALSE,1997,5,130.98
outlay,Mandatory,Medicaid,1993-03-01,TRUE,FALSE,1998,6,145.94
outlay,Mandatory,Other Mandatory,1993-03-01,TRUE,FALSE,1993,1,183.296
outlay,Mandatory,Other Mandatory,1993-03-01,TRUE,FALSE,1994,2,191.399
outlay,Mandatory,Other Mandatory,1993-03-01,TRUE,FALSE,1995,3,194.381
outlay,Mandatory,Other Mandatory,1993-03-01,TRUE,FALSE,1996,4,181.742
outlay,Mandatory,Other Mandatory,1993-03-01,TRUE,FALSE,1997,5,183.304
outlay,Mandatory,Other Mandatory,1993-03-01,TRUE,FALSE,1998,6,195.755
outlay,Discretionary,Total Discretionary,1993-03-01,TRUE,FALSE,1993,1,547.678
outlay,Discretionary,Total Discretionary,1993-03-01,TRUE,FALSE,1994,2,538.939
outlay,Discretionary,Total Discretionary,1993-03-01,TRUE,FALSE,1995,3,540.194
outlay,Discretionary,Total Discretionary,1993-03-01,TRUE,FALSE,1996,4,554.779
outlay,Discretionary,Total Discretionary,1993-03-01,TRUE,FALSE,1997,5,569.758
outlay,Discretionary,Total Discretionary,1993-03-01,TRUE,FALSE,1998,6,585.142
outlay,Net Interest,Net Interest,1993-03-01,TRUE,FALSE,1993,1,198.72
outlay,Net Interest,Net Interest,1993-03-01,TRUE,FALSE,1994,2,210.727
outlay,Net Interest,Net Interest,1993-03-01,TRUE,FALSE,1995,3,231.022
outlay,Net Interest,Net Interest,1993-03-01,TRUE,FALSE,1996,4,250.625
outlay,Net Interest,Net Interest,1993-03-01,TRUE,FALSE,1997,5,270.567
outlay,Net Interest,Net Interest,1993-03-01,TRUE,FALSE,1998,6,292.507
outlay,Total,Total,1993-09-01,FALSE,FALSE,1993,1,1416.276
outlay,Total,Total,1993-09-01,FALSE,FALSE,1994,2,1497.082
outlay,Total,Total,1993-09-01,FALSE,FALSE,1995,3,1528.757
outlay,Total,Total,1993-09-01,FALSE,FALSE,1996,4,1592.325
outlay,Total,Total,1993-09-01,FALSE,FALSE,1997,5,1669.833
outlay,Total,Total,1993-09-01,FALSE,FALSE,1998,6,1746.66
outlay,Mandatory,Total Mandatory,1993-09-01,FALSE,FALSE,1993,1,671.162
outlay,Mandatory,Total Mandatory,1993-09-01,FALSE,FALSE,1994,2,751.465
outlay,Mandatory,Total Mandatory,1993-09-01,FALSE,FALSE,1995,3,770.532
outlay,Mandatory,Total Mandatory,1993-09-01,FALSE,FALSE,1996,4,814.132
outlay,Mandatory,Total Mandatory,1993-09-01,FALSE,FALSE,1997,5,880.902
outlay,Mandatory,Total Mandatory,1993-09-01,FALSE,FALSE,1998,6,946.625
outlay,Mandatory,Social Security,1993-09-01,FALSE,FALSE,1993,1,301.856
outlay,Mandatory,Social Security,1993-09-01,FALSE,FALSE,1994,2,318.978
outlay,Mandatory,Social Security,1993-09-01,FALSE,FALSE,1995,3,336.723
outlay,Mandatory,Social Security,1993-09-01,FALSE,FALSE,1996,4,354.483
outlay,Mandatory,Social Security,1993-09-01,FALSE,FALSE,1997,5,372.347
outlay,Mandatory,Social Security,1993-09-01,FALSE,FALSE,1998,6,390.74
outlay,Mandatory,Medicare,1993-09-01,FALSE,FALSE,1993,1,127.105
outlay,Mandatory,Medicare,1993-09-01,FALSE,FALSE,1994,2,142.237
outlay,Mandatory,Medicare,1993-09-01,FALSE,FALSE,1995,3,158.149
outlay,Mandatory,Medicare,1993-09-01,FALSE,FALSE,1996,4,174.621
outlay,Mandatory,Medicare,1993-09-01,FALSE,FALSE,1997,5,192.936
outlay,Mandatory,Medicare,1993-09-01,FALSE,FALSE,1998,6,213.122
outlay,Mandatory,Medicaid,1993-09-01,FALSE,FALSE,1993,1,76.205
outlay,Mandatory,Medicaid,1993-09-01,FALSE,FALSE,1994,2,88.272
outlay,Mandatory,Medicaid,1993-09-01,FALSE,FALSE,1995,3,99.966
outlay,Mandatory,Medicaid,1993-09-01,FALSE,FALSE,1996,4,111.88
outlay,Mandatory,Medicaid,1993-09-01,FALSE,FALSE,1997,5,124.812
outlay,Mandatory,Medicaid,1993-09-01,FALSE,FALSE,1998,6,139.345
outlay,Mandatory,Other Mandatory,1993-09-01,FALSE,FALSE,1993,1,165.996
outlay,Mandatory,Other Mandatory,1993-09-01,FALSE,FALSE,1994,2,201.978
outlay,Mandatory,Other Mandatory,1993-09-01,FALSE,FALSE,1995,3,175.694
outlay,Mandatory,Other Mandatory,1993-09-01,FALSE,FALSE,1996,4,173.148
outlay,Mandatory,Other Mandatory,1993-09-01,FALSE,FALSE,1997,5,190.807
outlay,Mandatory,Other Mandatory,1993-09-01,FALSE,FALSE,1998,6,203.418
outlay,Discretionary,Total Discretionary,1993-09-01,FALSE,FALSE,1993,1,547.147
outlay,Discretionary,Total Discretionary,1993-09-01,FALSE,FALSE,1994,2,542.445
outlay,Discretionary,Total Discretionary,1993-09-01,FALSE,FALSE,1995,3,541.669
outlay,Discretionary,Total Discretionary,1993-09-01,FALSE,FALSE,1996,4,547.78
outlay,Discretionary,Total Discretionary,1993-09-01,FALSE,FALSE,1997,5,546.848
outlay,Discretionary,Total Discretionary,1993-09-01,FALSE,FALSE,1998,6,547.295
outlay,Net Interest,Net Interest,1993-09-01,FALSE,FALSE,1993,1,197.967
outlay,Net Interest,Net Interest,1993-09-01,FALSE,FALSE,1994,2,203.17
outlay,Net Interest,Net Interest,1993-09-01,FALSE,FALSE,1995,3,216.554
outlay,Net Interest,Net Interest,1993-09-01,FALSE,FALSE,1996,4,230.423
outlay,Net Interest,Net Interest,1993-09-01,FALSE,FALSE,1997,5,242.083
outlay,Net Interest,Net Interest,1993-09-01,FALSE,FALSE,1998,6,252.74
outlay,Total,Total,1994-01-01,FALSE,FALSE,1994,1,1473.512
outlay,Total,Total,1994-01-01,FALSE,FALSE,1995,2,1509.162
outlay,Total,Total,1994-01-01,FALSE,FALSE,1996,3,1576.558
outlay,Total,Total,1994-01-01,FALSE,FALSE,1997,4,1661.089
outlay,Total,Total,1994-01-01,FALSE,FALSE,1998,5,1735.916
outlay,Total,Total,1994-01-01,FALSE,FALSE,1999,6,1834.353
outlay,Mandatory,Total Mandatory,1994-01-01,FALSE,FALSE,1994,1,730.03
outlay,Mandatory,Total Mandatory,1994-01-01,FALSE,FALSE,1995,2,756.048
outlay,Mandatory,Total Mandatory,1994-01-01,FALSE,FALSE,1996,3,802.153
outlay,Mandatory,Total Mandatory,1994-01-01,FALSE,FALSE,1997,4,875.878
outlay,Mandatory,Total Mandatory,1994-01-01,FALSE,FALSE,1998,5,939.196
outlay,Mandatory,Total Mandatory,1994-01-01,FALSE,FALSE,1999,6,1009.101
outlay,Mandatory,Social Security,1994-01-01,FALSE,FALSE,1994,1,317.944
outlay,Mandatory,Social Security,1994-01-01,FALSE,FALSE,1995,2,334.717
outlay,Mandatory,Social Security,1994-01-01,FALSE,FALSE,1996,3,352.107
outlay,Mandatory,Social Security,1994-01-01,FALSE,FALSE,1997,4,369.888
outlay,Mandatory,Social Security,1994-01-01,FALSE,FALSE,1998,5,388.415
